age,asv,Amount,CardNo,Label,location,card_type,bank
51.0,13.0,79.0,3589117.0,False,Bindura,Credit,AgriBank
15.0,3.0,1312.0,3589117.0,False,Kadoma,Credit,FBC Bank
15.0,13.0,563.0,3589117.0,False,Kadoma,Credit,FBC Bank
51.0,13.0,325.0,3589117.0,False,Kadoma,Debit,Cabs Bank
109.0,12.0,58.0,3589117.0,False,Bindura,Credit,FBC Bank
15.0,3.0,1312.0,3589117.0,False,Bindura,Credit,Cabs Bank
15.0,13.0,563.0,3589117.0,False,Harare,Credit,AgriBank
15.0,3.0,1229.0,3589117.0,False,Hwange,Credit,FBC Bank
15.0,13.0,563.0,3589117.0,False,Hwange,Credit,CBZ Bank
15.0,3.0,779.0,3589117.0,False,Harare,Credit,FBC Bank
15.0,13.0,563.0,3589117.0,False,Kadoma,Credit,AgriBank
6.0,14.0,85.0,3589117.0,False,Marondera,Debit,Banc ABC
6.0,14.0,18.0,3589117.0,False,Harare,Debit,NMB Bank
51.0,13.0,510.0,3589117.0,False,Bulawayo,Credit,AgriBank
15.0,3.0,613.0,3589117.0,False,Bindura,Credit,Cabs Bank
15.0,3.0,1432.0,3589117.0,False,Bulawayo,Credit,Standard Bank
48.0,6.0,295.0,3589117.0,False,Kadoma,Credit,AgriBank
101.0,5.0,140.0,3594918.0,False,Kwekwe,Credit,NMB Bank
49.0,5.0,25.0,3594918.0,True,Bulawayo,Credit,Banc ABC
109.0,2.0,36.0,3602105.0,False,Harare,Credit,NMB Bank
50.0,4.0,26.0,3602105.0,False,Harare,Credit,Standard Bank
50.0,4.0,69.0,3602105.0,False,Kadoma,Debit,FBC Bank
50.0,4.0,93.0,3602105.0,False,Harare,Debit,FBC Bank
50.0,4.0,40.0,3602105.0,False,Nyanga,Credit,First Capital Bank
50.0,4.0,19.0,3602105.0,False,Harare,Credit,Cabs Bank
16.0,9.0,372.0,3602105.0,False,Kadoma,Credit,FBC Bank
16.0,9.0,276.0,3602105.0,False,Bulawayo,Debit,Banc ABC
80.0,8.0,16.0,3602105.0,False,Harare,Debit,Steward Bank
50.0,4.0,44.0,3602105.0,False,Bindura,Credit,NMB Bank
50.0,4.0,37.0,3602105.0,False,Harare,Debit,Steward Bank
50.0,4.0,43.0,3602105.0,False,Hwange,Debit,NMB Bank
50.0,4.0,25.0,3602105.0,False,Bulawayo,Credit,FBC Bank
50.0,4.0,67.0,3602105.0,False,Harare,Credit,FBC Bank
50.0,4.0,27.0,3602105.0,False,Marondera,Debit,Banc ABC
50.0,4.0,41.0,3602105.0,False,Kwekwe,Credit,AgriBank
50.0,4.0,67.0,3602105.0,False,Bindura,Credit,AgriBank
44.0,6.0,587.0,3602105.0,False,Harare,Credit,AgriBank
14.0,7.0,300.0,3602105.0,False,Bindura,Debit,AgriBank
82.0,6.0,144.0,3602105.0,False,Nyanga,Credit,Standard Bank
16.0,9.0,282.0,3602105.0,False,Kadoma,Credit,First Capital Bank
47.0,4.0,1407.0,3602105.0,False,Kadoma,Credit,First Capital Bank
50.0,4.0,45.0,3602105.0,False,Kwekwe,Credit,FBC Bank
50.0,4.0,37.0,3602105.0,False,Harare,Credit,FBC Bank
4.0,5.0,1338.0,3602105.0,False,Marondera,Debit,Banc ABC
50.0,4.0,42.0,3602105.0,False,Bulawayo,Debit,FBC Bank
50.0,4.0,8.0,3602105.0,False,Nyanga,Debit,Banc ABC
50.0,4.0,11.0,3602105.0,False,Bulawayo,Credit,Cabs Bank
50.0,4.0,28.0,3602105.0,False,Bindura,Credit,Steward Bank
50.0,4.0,27.0,3602105.0,False,Harare,Credit,FBC Bank
50.0,4.0,71.0,3602105.0,False,Harare,Credit,NMB Bank
50.0,4.0,97.0,3602105.0,False,Bulawayo,Credit,Banc ABC
4.0,6.0,193.0,3602105.0,False,Harare,Debit,FBC Bank
50.0,4.0,42.0,3602105.0,False,Harare,Debit,Steward Bank
50.0,4.0,77.0,3602105.0,False,Bindura,Credit,AgriBank
50.0,4.0,28.0,3602105.0,False,Harare,Credit,Banc ABC
50.0,4.0,46.0,3602105.0,False,Bulawayo,Credit,Standard Bank
50.0,4.0,69.0,3602105.0,False,Marondera,Debit,AgriBank
50.0,4.0,26.0,3602105.0,False,Bindura,Debit,AgriBank
44.0,6.0,176.0,3602105.0,False,Hwange,Credit,FBC Bank
50.0,4.0,51.0,3602105.0,False,Harare,Credit,Steward Bank
70.0,5.0,50.0,3602105.0,False,Marondera,Debit,Steward Bank
117.0,5.0,256.0,3602105.0,False,Harare,Debit,NMB Bank
117.0,5.0,5.0,3602105.0,False,Kwekwe,Credit,Cabs Bank
50.0,4.0,17.0,3602105.0,False,Bindura,Credit,Cabs Bank
47.0,8.0,75.0,3603754.0,False,Harare,Credit,AgriBank
115.0,5.0,537.0,3603754.0,False,Bulawayo,Credit,Cabs Bank
50.0,5.0,53.0,3603754.0,False,Marondera,Credit,AgriBank
30.0,7.0,158.0,3603754.0,False,Harare,Credit,AgriBank
43.0,6.0,47.0,3603754.0,False,Harare,Credit,FBC Bank
47.0,8.0,79.0,3603754.0,False,Harare,Credit,AgriBank
31.0,6.0,34.0,3603754.0,False,Bulawayo,Debit,Cabs Bank
50.0,5.0,56.0,3603754.0,False,Harare,Credit,FBC Bank
47.0,8.0,79.0,3603754.0,False,Bulawayo,Debit,FBC Bank
50.0,5.0,51.0,3603754.0,False,Bulawayo,Credit,First Capital Bank
47.0,8.0,79.0,3603754.0,False,Harare,Credit,NMB Bank
50.0,5.0,44.0,3603754.0,False,Bulawayo,Debit,AgriBank
47.0,8.0,79.0,3603754.0,False,Hwange,Credit,FBC Bank
50.0,5.0,54.0,3603754.0,False,Bulawayo,Credit,FBC Bank
64.0,8.0,8100.0,3603754.0,False,Nyanga,Credit,FBC Bank
80.0,6.0,56.0,3603754.0,False,Harare,Credit,Cabs Bank
47.0,8.0,79.0,3603754.0,False,Kwekwe,Credit,NMB Bank
50.0,5.0,61.0,3603754.0,False,Bulawayo,Debit,AgriBank
27.0,11.0,31.0,3603754.0,False,Bindura,Credit,Cabs Bank
27.0,11.0,93.0,3603754.0,False,Harare,Credit,FBC Bank
47.0,8.0,79.0,3603754.0,False,Harare,Credit,AgriBank
27.0,11.0,112.0,3603754.0,False,Bulawayo,Credit,NMB Bank
50.0,5.0,76.0,3603754.0,False,Nyanga,Debit,Steward Bank
77.0,13.0,31.0,3603754.0,False,Kadoma,Credit,Cabs Bank
47.0,8.0,79.0,3603754.0,False,Harare,Credit,CBZ Bank
50.0,5.0,79.0,3603754.0,False,Kadoma,Debit,First Capital Bank
64.0,8.0,37825.0,3603754.0,False,Marondera,Credit,AgriBank
27.0,11.0,31.0,3603754.0,True,Nyanga,Credit,AgriBank
3.0,7.0,37.0,3606230.0,False,Harare,Credit,Cabs Bank
95.0,5.0,93.0,3606230.0,False,Bindura,Credit,Cabs Bank
96.0,5.0,93.0,3606230.0,False,Kadoma,Credit,FBC Bank
44.0,11.0,552.0,3606230.0,False,Kadoma,Debit,FBC Bank
44.0,11.0,1406.0,3606230.0,False,Harare,Credit,FBC Bank
19.0,8.0,1000.0,3606230.0,False,Bindura,Debit,AgriBank
43.0,6.0,55.0,3606437.0,False,Bindura,Credit,AgriBank
13.0,12.0,177.0,3606437.0,False,Bulawayo,Credit,Cabs Bank
43.0,12.0,100.0,3606437.0,False,Harare,Debit,FBC Bank
43.0,11.0,55.0,3606437.0,False,Kadoma,Credit,FBC Bank
49.0,8.0,32.0,3606437.0,False,Bindura,Credit,FBC Bank
13.0,12.0,177.0,3606437.0,False,Harare,Credit,FBC Bank
43.0,12.0,100.0,3606437.0,False,Kadoma,Debit,Banc ABC
13.0,12.0,177.0,3606437.0,False,Harare,Credit,Cabs Bank
43.0,12.0,64.0,3606437.0,False,Hwange,Credit,Cabs Bank
43.0,12.0,54.0,3606437.0,False,Harare,Debit,Banc ABC
45.0,6.0,177.0,3606437.0,False,Bulawayo,Credit,Cabs Bank
45.0,6.0,177.0,3606437.0,False,Bulawayo,Credit,AgriBank
43.0,12.0,53.0,3606437.0,False,Nyanga,Credit,FBC Bank
47.0,8.0,28.0,3606437.0,False,Harare,Credit,AgriBank
45.0,6.0,177.0,3606437.0,False,Nyanga,Debit,AgriBank
43.0,12.0,47.0,3606437.0,False,Kadoma,Credit,Steward Bank
45.0,6.0,177.0,3606437.0,False,Bulawayo,Credit,Banc ABC
48.0,4.0,2036.0,3606437.0,False,Hwange,Credit,AgriBank
43.0,6.0,532.0,3606437.0,False,Harare,Credit,Cabs Bank
43.0,12.0,66.0,3606437.0,False,Harare,Debit,AgriBank
45.0,6.0,177.0,3606437.0,False,Harare,Credit,NMB Bank
45.0,6.0,177.0,3606437.0,False,Harare,Debit,Cabs Bank
43.0,12.0,54.0,3606437.0,False,Kwekwe,Debit,Cabs Bank
43.0,8.0,70.0,3606437.0,False,Harare,Credit,FBC Bank
45.0,6.0,177.0,3606437.0,False,Kadoma,Credit,NMB Bank
98.0,5.0,50.0,3606437.0,True,Harare,Debit,FBC Bank
43.0,12.0,37.0,3606437.0,False,Kwekwe,Credit,Steward Bank
19.0,8.0,3153.0,3607654.0,False,Bulawayo,Debit,Banc ABC
19.0,8.0,7491.0,3607654.0,False,Hwange,Debit,AgriBank
19.0,8.0,2700.0,3607654.0,False,Bulawayo,Debit,AgriBank
19.0,8.0,592.0,3607654.0,False,Harare,Debit,FBC Bank
19.0,8.0,6125.0,3607654.0,False,Bulawayo,Debit,AgriBank
19.0,8.0,704.0,3607654.0,False,Harare,Debit,FBC Bank
25.0,14.0,2.0,3607654.0,False,Bulawayo,Debit,Cabs Bank
19.0,8.0,1609.0,3607654.0,False,Harare,Credit,AgriBank
47.0,9.0,1068.0,3607654.0,False,Bulawayo,Credit,Cabs Bank
81.0,6.0,282.0,3607654.0,False,Bulawayo,Credit,AgriBank
81.0,6.0,199.0,3607654.0,False,Bulawayo,Credit,AgriBank
19.0,8.0,1764.0,3607654.0,False,Harare,Debit,FBC Bank
19.0,8.0,1588.0,3607654.0,False,Harare,Debit,FBC Bank
26.0,11.0,15.0,3607654.0,True,Nyanga,Credit,Banc ABC
113.0,5.0,60.0,3609331.0,False,Harare,Debit,FBC Bank
113.0,5.0,60.0,3609331.0,False,Marondera,Credit,AgriBank
17.0,9.0,199.0,3609331.0,False,Hwange,Debit,AgriBank
69.0,5.0,30.0,3609331.0,False,Bulawayo,Credit,Cabs Bank
69.0,5.0,18.0,3609331.0,False,Harare,Credit,AgriBank
14.0,3.0,4038.0,3609331.0,False,Kadoma,Credit,AgriBank
28.0,4.0,40.0,3609331.0,False,Bindura,Credit,FBC Bank
45.0,11.0,931.0,3609331.0,False,Bulawayo,Credit,AgriBank
45.0,8.0,224.0,3609331.0,False,Bindura,Credit,NMB Bank
113.0,5.0,60.0,3609331.0,False,Bulawayo,Credit,FBC Bank
69.0,5.0,18.0,3609331.0,False,Bulawayo,Credit,FBC Bank
49.0,4.0,54.0,3609331.0,False,Harare,Credit,AgriBank
28.0,4.0,25.0,3609331.0,False,Bulawayo,Credit,Steward Bank
49.0,4.0,20.0,3609331.0,False,Kwekwe,Debit,AgriBank
69.0,5.0,43.0,3609331.0,False,Harare,Credit,FBC Bank
69.0,5.0,18.0,3609331.0,False,Kadoma,Credit,FBC Bank
69.0,5.0,18.0,3609331.0,False,Bindura,Debit,Cabs Bank
113.0,5.0,47.0,3609331.0,False,Bulawayo,Credit,AgriBank
269.0,3.0,30.0,3609331.0,False,Nyanga,Debit,Cabs Bank
49.0,4.0,73.0,3609331.0,False,Kadoma,Credit,Banc ABC
113.0,5.0,43.0,3609331.0,False,Harare,Debit,FBC Bank
269.0,3.0,30.0,3609331.0,False,Marondera,Credit,NMB Bank
69.0,5.0,18.0,3609331.0,False,Kadoma,Credit,AgriBank
69.0,5.0,18.0,3609331.0,False,Kadoma,Debit,AgriBank
113.0,5.0,23.0,3609331.0,False,Harare,Credit,AgriBank
49.0,4.0,74.0,3609331.0,False,Harare,Debit,CBZ Bank
49.0,4.0,40.0,3609331.0,False,Harare,Credit,FBC Bank
113.0,5.0,23.0,3609331.0,False,Harare,Credit,FBC Bank
25.0,5.0,1950.0,3609331.0,True,Kadoma,Credit,Standard Bank
28.0,4.0,22.0,3623581.0,False,Kwekwe,Debit,AgriBank
70.0,5.0,69.0,3623581.0,False,Hwange,Debit,Cabs Bank
14.0,3.0,432.0,3623581.0,False,Bulawayo,Debit,FBC Bank
14.0,7.0,185.0,3623581.0,False,Marondera,Credit,FBC Bank
26.0,6.0,57.0,3623581.0,False,Bindura,Credit,FBC Bank
37.0,5.0,17.0,3623581.0,False,Nyanga,Credit,AgriBank
136.0,12.0,11.0,3623581.0,True,Harare,Credit,AgriBank
136.0,12.0,11.0,3623581.0,True,Harare,Credit,Steward Bank
136.0,12.0,11.0,3623581.0,True,Kadoma,Debit,NMB Bank
136.0,12.0,16.0,3623581.0,True,Harare,Debit,Cabs Bank
42.0,12.0,18.0,3624947.0,False,Harare,Debit,Banc ABC
42.0,12.0,9.0,3624947.0,False,Kadoma,Debit,FBC Bank
45.0,6.0,100.0,3624947.0,False,Hwange,Debit,Cabs Bank
45.0,6.0,409.0,3624947.0,False,Harare,Debit,AgriBank
42.0,12.0,12.0,3624947.0,False,Kwekwe,Credit,FBC Bank
39.0,5.0,103.0,3624947.0,False,Hwange,Credit,First Capital Bank
42.0,12.0,7.0,3624947.0,False,Kadoma,Credit,First Capital Bank
42.0,12.0,11.0,3624947.0,False,Harare,Credit,Cabs Bank
42.0,12.0,11.0,3624947.0,False,Kwekwe,Debit,AgriBank
42.0,12.0,12.0,3624947.0,False,Marondera,Debit,NMB Bank
42.0,12.0,18.0,3624947.0,False,Kadoma,Debit,Cabs Bank
154.0,3.0,21.0,3624947.0,False,Nyanga,Debit,Steward Bank
155.0,3.0,18.0,3624947.0,False,Hwange,Credit,FBC Bank
42.0,12.0,4.0,3624947.0,False,Harare,Credit,FBC Bank
83.0,11.0,11.0,3630419.0,True,Harare,Debit,NMB Bank
28.0,7.0,10.0,3630419.0,True,Kadoma,Credit,Cabs Bank
11.0,3.0,7035.0,3643426.0,False,Kadoma,Credit,Standard Bank
11.0,3.0,3769.0,3643426.0,False,Harare,Credit,FBC Bank
18.0,6.0,36.0,3643426.0,False,Harare,Debit,FBC Bank
75.0,6.0,124.0,3643426.0,False,Harare,Credit,Standard Bank
11.0,3.0,120.0,3643426.0,False,Bulawayo,Credit,Cabs Bank
11.0,3.0,290.0,3643426.0,False,Harare,Credit,Steward Bank
100.0,5.0,62.0,3643426.0,False,Nyanga,Credit,Steward Bank
104.0,5.0,98.0,3643426.0,False,Kadoma,Debit,AgriBank
11.0,3.0,100.0,3643426.0,False,Kadoma,Credit,Banc ABC
45.0,6.0,243.0,3643426.0,False,Marondera,Credit,NMB Bank
11.0,3.0,242.0,3643426.0,False,Harare,Credit,Steward Bank
11.0,3.0,205.0,3643426.0,False,Kwekwe,Credit,FBC Bank
11.0,3.0,5000.0,3643426.0,False,Harare,Credit,FBC Bank
11.0,3.0,180.0,3643426.0,False,Harare,Credit,AgriBank
100.0,5.0,46.0,3643426.0,False,Harare,Credit,Banc ABC
11.0,3.0,380.0,3643426.0,False,Harare,Credit,FBC Bank
81.0,8.0,150.0,3643426.0,False,Bindura,Debit,NMB Bank
75.0,6.0,170.0,3643426.0,False,Harare,Credit,Steward Bank
11.0,3.0,275.0,3643426.0,False,Nyanga,Debit,Steward Bank
11.0,3.0,161.0,3643426.0,False,Hwange,Credit,First Capital Bank
11.0,3.0,300.0,3643426.0,False,Harare,Debit,FBC Bank
11.0,3.0,1500.0,3643426.0,False,Harare,Credit,AgriBank
39.0,5.0,94.0,3643426.0,False,Bindura,Credit,AgriBank
100.0,5.0,61.0,3643426.0,False,Kadoma,Credit,Cabs Bank
11.0,3.0,170.0,3643426.0,False,Kadoma,Debit,FBC Bank
11.0,3.0,610.0,3643426.0,False,Harare,Credit,Steward Bank
11.0,3.0,2330.0,3643426.0,False,Harare,Credit,Steward Bank
11.0,3.0,170.0,3643426.0,False,Bindura,Debit,Banc ABC
11.0,3.0,288.0,3643426.0,False,Bindura,Credit,FBC Bank
72.0,5.0,100.0,3643426.0,False,Kwekwe,Credit,Banc ABC
19.0,7.0,100.0,3643426.0,False,Nyanga,Credit,Banc ABC
134.0,12.0,44.0,3643426.0,False,Harare,Debit,Cabs Bank
134.0,12.0,19.0,3643426.0,False,Nyanga,Debit,First Capital Bank
100.0,5.0,62.0,3643426.0,False,Bindura,Debit,Steward Bank
11.0,3.0,450.0,3643426.0,False,Kadoma,Debit,Steward Bank
11.0,3.0,233.0,3643426.0,False,Kadoma,Credit,AgriBank
11.0,3.0,178.0,3643426.0,False,Kadoma,Debit,Steward Bank
134.0,12.0,59.0,3643426.0,True,Nyanga,Debit,AgriBank
27.0,12.0,15.0,3643426.0,False,Nyanga,Credit,FBC Bank
12.0,3.0,30447.0,3670069.0,False,Bindura,Debit,AgriBank
3.0,9.0,30000.0,3670069.0,False,Bulawayo,Credit,Steward Bank
81.0,6.0,259.0,3670069.0,False,Hwange,Debit,AgriBank
12.0,3.0,33533.0,3670069.0,False,Kwekwe,Credit,Cabs Bank
3.0,9.0,30000.0,3670069.0,False,Kadoma,Credit,Cabs Bank
12.0,3.0,30440.0,3670069.0,False,Harare,Debit,Steward Bank
81.0,6.0,1156.0,3670069.0,False,Bulawayo,Credit,FBC Bank
81.0,6.0,943.0,3670069.0,False,Harare,Credit,FBC Bank
81.0,6.0,400.0,3670069.0,False,Harare,Debit,AgriBank
3.0,9.0,20000.0,3670069.0,False,Harare,Credit,Banc ABC
3.0,10.0,3808.0,3670069.0,False,Bulawayo,Credit,Banc ABC
3.0,9.0,25000.0,3670069.0,False,Bindura,Debit,FBC Bank
12.0,3.0,6541.0,3670069.0,False,Nyanga,Credit,Cabs Bank
12.0,3.0,25918.0,3670069.0,False,Harare,Debit,Cabs Bank
81.0,5.0,3494.0,3670069.0,False,Marondera,Debit,FBC Bank
12.0,3.0,4313.0,3670069.0,False,Bindura,Credit,AgriBank
221.0,12.0,40000.0,3670069.0,False,Nyanga,Debit,NMB Bank
221.0,12.0,4656.0,3670069.0,False,Kadoma,Debit,Banc ABC
221.0,12.0,5297.0,3670069.0,False,Kwekwe,Debit,Steward Bank
221.0,12.0,510.0,3670069.0,False,Kwekwe,Credit,Steward Bank
221.0,12.0,4318.0,3670069.0,False,Kadoma,Debit,Steward Bank
79.0,8.0,424.0,3670069.0,False,Harare,Credit,AgriBank
25.0,8.0,12822.0,3670069.0,False,Bindura,Credit,Cabs Bank
25.0,8.0,11540.0,3670069.0,False,Harare,Credit,Steward Bank
221.0,12.0,7011.0,3670069.0,False,Bulawayo,Credit,FBC Bank
12.0,3.0,11540.0,3670069.0,False,Harare,Credit,FBC Bank
12.0,3.0,12822.0,3670069.0,False,Bindura,Debit,Steward Bank
223.0,10.0,312.0,3670069.0,False,Marondera,Credit,Standard Bank
223.0,10.0,312.0,3670069.0,False,Bindura,Credit,NMB Bank
221.0,12.0,1287.0,3670069.0,False,Harare,Credit,FBC Bank
223.0,10.0,312.0,3670069.0,False,Harare,Credit,Steward Bank
223.0,10.0,312.0,3670069.0,False,Harare,Credit,AgriBank
221.0,12.0,641.0,3670069.0,False,Hwange,Credit,FBC Bank
12.0,3.0,641.0,3670069.0,False,Bulawayo,Credit,First Capital Bank
12.0,3.0,1287.0,3670069.0,False,Bulawayo,Credit,CBZ Bank
12.0,3.0,7011.0,3670069.0,False,Kadoma,Debit,AgriBank
12.0,3.0,4318.0,3670069.0,False,Bulawayo,Credit,FBC Bank
12.0,3.0,635.0,3670069.0,False,Kadoma,Credit,FBC Bank
81.0,5.0,2994.0,3670069.0,False,Harare,Credit,FBC Bank
12.0,3.0,510.0,3670069.0,False,Kwekwe,Debit,Cabs Bank
12.0,3.0,424.0,3670069.0,False,Harare,Credit,AgriBank
12.0,3.0,5297.0,3670069.0,False,Kadoma,Credit,FBC Bank
221.0,12.0,1146.0,3670069.0,False,Harare,Credit,AgriBank
25.0,8.0,20000.0,3670069.0,False,Harare,Credit,Cabs Bank
12.0,3.0,20000.0,3670069.0,False,Kadoma,Credit,NMB Bank
221.0,12.0,689.0,3670069.0,False,Bulawayo,Debit,FBC Bank
221.0,12.0,2411.0,3670069.0,False,Bulawayo,Credit,Cabs Bank
221.0,12.0,2504.0,3670069.0,False,Kadoma,Debit,CBZ Bank
221.0,12.0,5946.0,3670069.0,False,Harare,Debit,FBC Bank
12.0,3.0,689.0,3670069.0,False,Kwekwe,Debit,CBZ Bank
12.0,3.0,2411.0,3670069.0,False,Bulawayo,Credit,FBC Bank
12.0,3.0,1146.0,3670069.0,False,Bulawayo,Debit,FBC Bank
12.0,3.0,1248.0,3670069.0,False,Nyanga,Debit,FBC Bank
12.0,3.0,2504.0,3670069.0,False,Kadoma,Debit,First Capital Bank
12.0,3.0,5946.0,3670069.0,False,Nyanga,Debit,Standard Bank
221.0,12.0,40000.0,3670069.0,False,Bindura,Debit,AgriBank
12.0,3.0,4031.0,3670069.0,False,Harare,Debit,FBC Bank
221.0,11.0,2396.0,3670069.0,False,Harare,Credit,Banc ABC
221.0,12.0,9400.0,3670069.0,False,Kadoma,Debit,Banc ABC
221.0,12.0,3874.0,3670069.0,False,Harare,Credit,Cabs Bank
12.0,3.0,3490.0,3670069.0,False,Kadoma,Debit,FBC Bank
12.0,3.0,40000.0,3670069.0,False,Harare,Debit,AgriBank
221.0,12.0,6225.0,3670069.0,False,Harare,Credit,Cabs Bank
221.0,12.0,1140.0,3670069.0,False,Bindura,Credit,AgriBank
25.0,8.0,16596.0,3670069.0,False,Kwekwe,Credit,Steward Bank
25.0,8.0,10600.0,3670069.0,False,Harare,Debit,Steward Bank
12.0,3.0,16596.0,3670069.0,False,Kadoma,Debit,FBC Bank
221.0,11.0,1499.0,3670069.0,False,Bulawayo,Credit,FBC Bank
221.0,11.0,450.0,3670069.0,False,Bulawayo,Credit,FBC Bank
221.0,12.0,744.0,3670069.0,False,Harare,Credit,AgriBank
12.0,3.0,1499.0,3670069.0,False,Harare,Credit,Steward Bank
12.0,3.0,450.0,3670069.0,False,Bulawayo,Credit,AgriBank
12.0,3.0,1140.0,3670069.0,False,Harare,Debit,Cabs Bank
221.0,12.0,5680.0,3670069.0,False,Bindura,Credit,FBC Bank
81.0,5.0,3094.0,3670069.0,False,Harare,Credit,NMB Bank
25.0,8.0,1630.0,3670069.0,False,Kadoma,Credit,Banc ABC
12.0,3.0,635.0,3670069.0,False,Marondera,Credit,CBZ Bank
12.0,3.0,15000.0,3670069.0,False,Bindura,Credit,FBC Bank
48.0,4.0,327.0,3671889.0,False,Bulawayo,Credit,FBC Bank
15.0,3.0,1353.0,3671889.0,False,Harare,Credit,NMB Bank
48.0,4.0,53.0,3671889.0,False,Kwekwe,Debit,NMB Bank
48.0,4.0,39.0,3671889.0,False,Harare,Debit,AgriBank
15.0,3.0,1600.0,3671889.0,False,Harare,Credit,Cabs Bank
48.0,4.0,261.0,3671889.0,False,Kadoma,Debit,FBC Bank
15.0,3.0,2400.0,3671889.0,False,Bulawayo,Credit,FBC Bank
48.0,4.0,53.0,3671889.0,False,Kadoma,Credit,Cabs Bank
48.0,4.0,40.0,3671889.0,False,Harare,Credit,Banc ABC
15.0,3.0,2900.0,3671889.0,False,Harare,Credit,Steward Bank
48.0,4.0,179.0,3671889.0,False,Harare,Debit,FBC Bank
22.0,8.0,1100.0,3671889.0,False,Kwekwe,Credit,Cabs Bank
48.0,4.0,53.0,3671889.0,False,Harare,Debit,AgriBank
15.0,3.0,1621.0,3671889.0,False,Harare,Debit,AgriBank
48.0,4.0,47.0,3671889.0,False,Bulawayo,Credit,Standard Bank
15.0,3.0,1500.0,3671889.0,False,Kadoma,Credit,AgriBank
48.0,4.0,29.0,3671889.0,False,Hwange,Credit,Steward Bank
15.0,3.0,1000.0,3671889.0,False,Harare,Debit,Standard Bank
48.0,4.0,53.0,3671889.0,False,Nyanga,Credit,FBC Bank
48.0,4.0,53.0,3671889.0,False,Bulawayo,Credit,FBC Bank
15.0,3.0,4740.0,3671889.0,False,Bindura,Credit,FBC Bank
48.0,4.0,11.0,3671889.0,False,Bulawayo,Credit,FBC Bank
48.0,4.0,63.0,3671889.0,False,Kwekwe,Credit,FBC Bank
48.0,4.0,68.0,3671889.0,False,Harare,Credit,Cabs Bank
15.0,3.0,2801.0,3671889.0,False,Kadoma,Credit,Banc ABC
15.0,3.0,859.0,3671889.0,False,Bulawayo,Credit,Cabs Bank
48.0,4.0,7.0,3671889.0,False,Bulawayo,Debit,NMB Bank
48.0,4.0,55.0,3671889.0,False,Harare,Credit,NMB Bank
48.0,4.0,68.0,3671889.0,False,Marondera,Credit,First Capital Bank
15.0,3.0,62.0,3671889.0,False,Kadoma,Debit,Steward Bank
15.0,3.0,454.0,3671889.0,False,Harare,Credit,AgriBank
48.0,4.0,89.0,3671889.0,False,Bindura,Credit,Banc ABC
48.0,4.0,83.0,3671889.0,False,Bulawayo,Credit,Cabs Bank
15.0,3.0,2684.0,3671889.0,False,Bulawayo,Credit,Banc ABC
15.0,3.0,236.0,3671889.0,False,Harare,Credit,NMB Bank
48.0,4.0,94.0,3671889.0,False,Harare,Credit,AgriBank
48.0,4.0,74.0,3671889.0,False,Harare,Credit,NMB Bank
15.0,3.0,1681.0,3671889.0,False,Kadoma,Credit,Cabs Bank
15.0,3.0,1145.0,3671889.0,False,Harare,Debit,FBC Bank
48.0,4.0,10.0,3671889.0,False,Bulawayo,Credit,FBC Bank
48.0,4.0,93.0,3671889.0,False,Nyanga,Credit,FBC Bank
48.0,4.0,63.0,3671889.0,False,Harare,Debit,Cabs Bank
52.0,3.0,107.0,3673871.0,False,Harare,Credit,FBC Bank
52.0,3.0,180.0,3673871.0,False,Harare,Debit,AgriBank
52.0,3.0,81.0,3673871.0,False,Nyanga,Debit,Cabs Bank
52.0,3.0,215.0,3673871.0,False,Harare,Debit,Banc ABC
52.0,3.0,7.0,3673871.0,False,Bindura,Debit,AgriBank
11.0,4.0,8774.0,3673871.0,False,Harare,Credit,FBC Bank
55.0,7.0,1134.0,3673871.0,False,Nyanga,Debit,FBC Bank
44.0,4.0,861.0,3673871.0,False,Harare,Credit,Standard Bank
11.0,11.0,354.0,3673871.0,False,Harare,Debit,AgriBank
11.0,11.0,252.0,3673871.0,False,Harare,Credit,AgriBank
52.0,3.0,41.0,3673871.0,False,Harare,Credit,Cabs Bank
106.0,7.0,372.0,3673871.0,False,Harare,Credit,Cabs Bank
11.0,4.0,30000.0,3673871.0,False,Bulawayo,Credit,Cabs Bank
52.0,3.0,140.0,3673871.0,False,Hwange,Credit,Cabs Bank
48.0,6.0,277.0,3673871.0,False,Marondera,Credit,FBC Bank
52.0,3.0,22.0,3673871.0,False,Harare,Debit,First Capital Bank
106.0,7.0,292.0,3673871.0,False,Kadoma,Credit,FBC Bank
52.0,3.0,59.0,3673871.0,False,Harare,Credit,FBC Bank
44.0,4.0,419.0,3673871.0,False,Kwekwe,Credit,Steward Bank
55.0,7.0,1090.0,3673871.0,False,Nyanga,Credit,Cabs Bank
52.0,3.0,121.0,3673871.0,False,Marondera,Debit,Cabs Bank
106.0,7.0,818.0,3673871.0,False,Harare,Credit,FBC Bank
106.0,7.0,876.0,3673871.0,False,Marondera,Debit,FBC Bank
55.0,7.0,147.0,3673871.0,False,Bindura,Debit,CBZ Bank
52.0,3.0,212.0,3673871.0,False,Harare,Credit,AgriBank
44.0,5.0,1869.0,3673871.0,False,Hwange,Debit,Steward Bank
44.0,4.0,1275.0,3673871.0,False,Marondera,Credit,Banc ABC
52.0,3.0,7.0,3673871.0,False,Hwange,Credit,FBC Bank
11.0,4.0,10000.0,3673871.0,False,Harare,Credit,AgriBank
